tipo_de_propiedad,lugar,lat-lon,precio,moneda,precio_aprox_local,precio_aprox_usd,superficie_total_en_m2,superficie_cubierta_en_m2,precio_por_m2_usd,precio_por_m2,lat,lon
Apartamento,Venustiano Carranza,"19.4182972,-99.1260675",1174500,MXN,1195791.95,63577.21,47,47,1352.706596,25442.381914893616,19.4182972,-99.1260675
Casa,Miguel Hidalgo,"19.400249,-99.177444",5681960,MXN,5630559.39,299362.49,195,195,1535.1922564102563,29138.25641,19.400249,-99.177444
Casa,Benito Juárez,"19.379618,-99.187545",1710000,MXN,1694530.74,90093.88,150,150,600.6258666666668,11400,19.379618,-99.187545
Casa,Tlalpan,"19.286214,-99.222026",4858000,MXN,4814053.06,255950.93,250,250,1023.80372,19432,19.286214,-99.222026
Apartamento,Miguel Hidalgo,"19.433846,-99.1905",2467920,MXN,2445594.39,130026.02,150,150,866.8401333333334,16452.8,19.433846,-99.1905
Apartamento,Cuajimalpa,"19.3619852,-99.2663861",11700000,MXN,11594158.63,616431.86,249,249,2475.62996,46562.88606425703,19.3619852,-99.2663861
Casa,Magdalena Contreras,"19.318155,-99.220718",6800000,MXN,6738485.18,358268.08,229,229,1564.4894323144106,29694.32314,19.318155,-99.220718
Tienda,Cuauhtémoc,"19.431167,-99.145351",9842000,MXN,9752966.54,518540.37,550,550,942.8006727272727,17894.54545,19.431167,-99.145351
Apartamento,Benito Juárez,"19.394073,-99.153915",6895458,MXN,6833079.71,363297.43,155,155,2343.854387096774,44486.82581,19.394073,-99.153915
Apartamento,Tláhuac,"19.303385,-99.040458",520000,MXN,515295.91,27396.97,50,50,547.9394,10400,19.303385,-99.040458
Apartamento,Iztapalapa,"19.325608,-99.06112",602000,MXN,596695.52,31724.78,70,70,453.2111428571428,8600,19.325608,-99.06112
Apartamento,Miguel Hidalgo,"19.4034054,-99.1825418",3976910,MXN,3940933.71,209529.4,120,120,1746.0783333333334,33140.91667,19.4034054,-99.1825418
Casa,Cuauhtémoc,"19.410687,-99.138477",1990000,MXN,1971997.87,104846.1,90,90,1164.9566666666667,22111.11111,19.410687,-99.138477
Casa,Coyoacán,"19.352605,-99.131212",3545333,MXN,3514093.99,186835.42,340,340,549.5159411764706,10427.45,19.352605,-99.131212
Apartamento,Miguel Hidalgo,"19.407269,-99.190754",3700000,MXN,3667398.13,194986.21,60,60,3249.770167,61666.66667,19.407269,-99.190754
Casa,Álvaro Obregón,"19.390806,-99.195413",25900000,MXN,25671788.04,1364903.53,1300,561,1049.925792,46167.55793,19.390806,-99.195413
Apartamento,Miguel Hidalgo,"23.634501,-102.552788",5500000,MXN,5450245.5,289775.66,54,54,5366.215925925925,101851.8519,23.634501,-102.552788
Apartamento,Benito Juárez,"19.370501,-99.139389",1889400,MXN,1872307.93,99545.84,63,63,1580.0926984126984,29990.47619,19.370501,-99.139389
Apartamento,Benito Juárez,"19.3649271337,-99.163814038",4868800,MXN,4824755.47,256519.95,106,106,2419.999528301887,45932.07547,19.36492713,-99.16381404
Apartamento,Benito Juárez,"19.403707,-99.151813",1700000,MXN,1685020.78,89588.26,78,78,1148.5674358974359,21794.87179,19.403707,-99.151813
Apartamento,Benito Juárez,"19.3755039,-99.1630337",4042000,MXN,4005434.83,212958.76,75,75,2839.450133,53893.33333,19.3755039,-99.1630337
Casa,Miguel Hidalgo,"19.430925,-99.209978",27096666,MXN,26851542.17,1427628.05,400,400,3569.070125,67741.665,19.430925,-99.209978
Apartamento,Benito Juárez,"19.39365,-99.14769",2992300,MXN,2965933.99,157691.15,75,75,2102.548667,39897.33333,19.39365,-99.14769
Apartamento,Iztapalapa,"19.359004,-99.092622",450000,MXN,446034.92,23714.54,52,52,456.0488462,8653.846154,19.359004,-99.092622
Apartamento,Benito Juárez,"19.383364,-99.168089",2460666,MXN,2438984.33,129674.58,113,113,1147.5626548672567,21775.80531,19.383364,-99.168089
Casa,Benito Juárez,"19.363284,-99.172349",4260000,MXN,4221462.87,224444.42,250,250,897.77768,17040,19.363284,-99.172349
Apartamento,Cuauhtémoc,"19.408805,-99.129702",1060000,MXN,1050410.9,55847.67,65,65,859.1949231,16307.69231,19.408805,-99.129702
Casa,Benito Juárez,"19.388044,-99.185753",7310000,MXN,7243871.64,385138.19,100,100,3851.3819,73100,19.388044,-99.185753
Apartamento,Cuauhtémoc,"19.452621,-99.154479",992924,MXN,984175.07,52326.08,70,70,747.5154285714286,14184.62857,19.452621,-99.154479
Apartamento,Coyoacán,"19.354509,-99.149765",10000000,MXN,9909537.15,526864.83,293,293,1798.1734812286688,34129.69283,19.354509,-99.149765
Apartamento,Gustavo A Madero,"19.469681,-99.086136",990000,MXN,981044.02,52159.61,42,42,1241.8954761904763,23571.42857,19.469681,-99.086136
Apartamento,Venustiano Carranza,"19.414261,-99.104118",933000,MXN,924559.65,49156.48,40,40,1228.912,23325,19.414261,-99.104118
Casa,Miguel Hidalgo,"19.396655,-99.184696",1360000,MXN,1347696.92,71653.61,144,144,497.5945138888889,9444.444444,19.396655,-99.184696
Apartamento,Miguel Hidalgo,"19.454332,-99.200287",1046667,MXN,1037444.5,55158.28,60,60,919.3046666666667,17444.45,19.454332,-99.200287
Apartamento,Cuauhtémoc,"19.458118,-99.125557",919232,MXN,910916.34,48431.1,45,45,1076.2466666666667,20427.37778,19.458118,-99.125557
Apartamento,Iztapalapa,"19.363469,-99.010141",539000,MXN,534250.55,28404.74,60,60,473.4123333333334,8983.333333,19.363469,-99.010141
Apartamento,Coyoacán,"19.380292,-99.168756",11072000,MXN,10971839.54,583344.74,100,100,5833.4474,110720,19.380292,-99.168756
Casa,Gustavo A Madero,"19.508428,-99.125896",5420000,MXN,5372242.88,285628.46,370,370,771.9688108108109,14648.64865,19.508428,-99.125896
Apartamento,Gustavo A Madero,"19.477476,-99.093448",726000,MXN,719432.27,38250.38,64,64,597.6621875,11343.75,19.477476,-99.093448
Apartamento,Coyoacán,"19.311038,-99.101601",390000,MXN,386471.79,20547.72,60,60,342.46200000000005,6500,19.311038,-99.101601
Apartamento,Iztacalco,"19.399226,-99.134352",635728,MXN,629976.97,33494.27,65,65,515.2964615384615,9780.430769,19.399226,-99.134352
Apartamento,Cuajimalpa,"19.371342,-99.253616",7500000,MXN,7432152.81,395148.62,130,130,3039.6047692307693,57692.30769,19.371342,-99.253616
Casa,Xochimilco,"19.282308,-99.126869",2271000,MXN,2250455.83,119651,130,130,920.3923076923077,17469.23077,19.282308,-99.126869
Casa,Álvaro Obregón,"19.3336122,-99.2549247",7810860,MXN,7742036.39,411624.34,193,193,2132.7686010362695,40470.7772,19.3336122,-99.2549247
Apartamento,Álvaro Obregón,"19.333901,-99.240356",4690000,MXN,4647572.82,247099.6,126,126,1961.1079365079365,37222.22222,19.333901,-99.240356
Casa,Venustiano Carranza,"19.422796,-99.066093",1100000,MXN,1090049.06,57955.13,105,105,551.953619,10476.19048,19.422796,-99.066093
Apartamento,Benito Juárez,"19.3792868,-99.1652956",3500000,MXN,3469160.49,184446.42,108,108,1707.8372222222224,32407.40741,19.3792868,-99.1652956
Casa,Venustiano Carranza,"19.4157721,-99.107331",2750000,MXN,2725122.75,144887.83,280,280,517.4565357,9821.428571,19.4157721,-99.107331
Apartamento,Álvaro Obregón,"19.386852,-99.194748",2050000,MXN,2031455.11,108007.29,85,85,1270.674,24117.64706,19.386852,-99.194748
Apartamento,Cuauhtémoc,"19.44365,-99.141269",525300,MXN,520547.8,27676.2,60,60,461.27000000000004,8755,19.44365,-99.141269
Apartamento,Benito Juárez,"19.3934821,-99.137825",1950000,MXN,1932817.88,102763,70,70,1468.042857,27857.14286,19.3934821,-99.137825
Apartamento,Cuauhtémoc,"19.441646,-99.151884",7030000,MXN,6968056.65,370473.81,190,190,1949.8621578947368,37000,19.441646,-99.151884
Casa,Tláhuac,"19.279748,-98.99957",1800000,MXN,1783716.69,94835.67,156,156,607.9209615384615,11538.46154,19.279748,-98.99957
Apartamento,Venustiano Carranza,"19.415461,-99.124168",1951000,MXN,1933350.54,102791.32,75,75,1370.5509333333334,26013.33333,19.415461,-99.124168
Apartamento,Miguel Hidalgo,"19.438038,-99.176477",1711283,MXN,1695802.19,90161.48,180,180,500.8971111111111,9507.127778,19.438038,-99.176477
Apartamento,Azcapotzalco,"19.474884,-99.188233",1350000,MXN,1337787.47,71126.75,70,70,1016.0964285714285,19285.71429,19.474884,-99.188233
Apartamento,Benito Juárez,"19.403334,-99.157755",4580150,MXN,4538716.56,241311.99,125,125,1930.4959199999998,36641.2,19.403334,-99.157755
Apartamento,Cuauhtémoc,"19.410553,-99.133858",1488480,MXN,1475014.66,78422.77,53,53,1479.6749056603774,28084.5283,19.410553,-99.133858
Casa,Iztacalco,"19.377202,-99.126877",4550000,MXN,4508839.44,239723.5,196,196,1223.079081632653,23214.28571,19.377202,-99.126877
Apartamento,Coyoacán,"19.326108,-99.122758",945000,MXN,936451.14,49788.72,70,70,711.2674285714286,13500,19.326108,-99.122758
Apartamento,Benito Juárez,"19.371992,-99.157853",1250000,MXN,1238692.07,65858.1,64,64,1029.032813,19531.25,19.371992,-99.157853
Apartamento,Iztapalapa,"19.359004,-99.092622",561230,MXN,556152.86,29569.23,55,55,537.6223636363636,10204.18182,19.359004,-99.092622
Apartamento,Álvaro Obregón,"19.371342,-99.253616",2705000,MXN,2680529.67,142516.93,64,64,2226.827031,42265.625,19.371342,-99.253616
Casa,Cuauhtémoc,"19.441646,-99.151884",1349333,MXN,1337126.54,71091.61,90,90,789.9067777777777,14992.58889,19.441646,-99.151884
Apartamento,Cuajimalpa,"19.3499358,-99.2906864",2800000,MXN,2775328.27,147557.13,80,80,1844.464125,35000,19.3499358,-99.2906864
Tienda,Cuauhtémoc,"19.442283,-99.162278",760000,MXN,753124.69,40041.72,18,18,2224.54,42222.22222,19.442283,-99.162278
Casa,Gustavo A Madero,"19.522644,-99.138341",2800000,MXN,2774670.35,147522.15,377,377,391.3054376657825,7427.055703,19.522644,-99.138341
Apartamento,Azcapotzalco,"19.474655,-99.189277",673245,MXN,667154.61,35470.91,60,60,591.1818333333334,11220.75,19.474655,-99.189277
Apartamento,Azcapotzalco,"19.496076,-99.204251",688235,MXN,682008.99,36260.68,60,60,604.3446666666666,11470.58333,19.496076,-99.204251
Apartamento,Tlalpan,"19.287455,-99.218351",1875000,MXN,1858038.11,98787.15,75,75,1317.162,25000,19.287455,-99.218351
Apartamento,Iztapalapa,"19.359397,-99.060607",889000,MXN,881166.75,46849.39,65,65,720.7598461538462,13676.92308,19.359397,-99.060607
Casa,Coyoacán,"19.350214,-99.162146",2860000,MXN,2834127.6,150683.34,144,144,1046.4120833333334,19861.11111,19.350214,-99.162146
Apartamento,Benito Juárez,"19.397352,-99.14891",2800000,MXN,2774670.35,147522.15,73,73,2020.8513698630136,38356.16438,19.397352,-99.14891
Tienda,Cuauhtémoc,"19.4208914068,-99.1522483528",2600000,MXN,2577090.63,137017.34,150,170,913.4489333,15294.11765,19.42089141,-99.15224835
Apartamento,Benito Juárez,"19.3722276,-99.1718915",3680000,MXN,3681977.16,195761.34,92,92,2127.840652,40021.49086956522,19.3722276,-99.1718915
Apartamento,Cuauhtémoc,"19.428767,-99.1459",1550000,MXN,1535978.09,81664.04,69,69,1183.5368115942028,22463.76812,19.428767,-99.1459
Casa,Magdalena Contreras,"19.314893,-99.231987",2878080,MXN,2852720.36,151671.87,294,294,515.8907142857142,9789.387755,19.314893,-99.231987
Apartamento,Tlalpan,"19.2981689,-99.1131054",2325700,MXN,2305207.56,122562.01,65,65,1885.5693846153845,35780,19.2981689,-99.1131054
Casa,Coyoacán,"19.358008,-99.127094",1480667,MXN,1467272.33,78011.13,197,197,395.9955837563452,7516.076142,19.358008,-99.127094
Apartamento,Iztacalco,"19.392349,-99.07093",400000,MXN,396475.46,21079.59,40,40,526.98975,10000,19.392349,-99.07093
Apartamento,Benito Juárez,"19.380644,-99.179176",3100000,MXN,3071956.38,163328.09,110,110,1484.8008181818182,28181.81818,19.380644,-99.179176
Casa,Tlalpan,"19.298899,-99.208048",3930000,MXN,3894448.13,207057.88,300,300,690.1929333333334,13100,19.298899,-99.208048
Casa,Cuajimalpa,"19.376339,-99.270142",28000000,MXN,27746704.33,1475221.54,600,600,2458.702566666667,46666.66667,19.376339,-99.270142
Apartamento,Benito Juárez,"19.401507,-99.14682",1730000,MXN,1714349.82,91147.61,72,72,1265.9390277777777,24027.77778,19.401507,-99.14682
Apartamento,Azcapotzalco,"19.484504,-99.180683",909572,MXN,901343.75,47922.15,70,70,684.6021428571429,12993.88571,19.484504,-99.180683
Casa,Gustavo A Madero,"19.458539,-99.102914",1090095,MXN,1080489.83,57446.89,120,120,478.72408333333334,9084.125,19.458539,-99.102914
Apartamento,Cuajimalpa,"19.3972569,-99.2584041",8000000,MXN,7927629.83,421491.87,200,200,2107.45935,39638.14915,19.3972569,-99.2584041
Casa,Álvaro Obregón,"19.336649,-99.234764",3000000,MXN,2973566.1,158096.93,180,180,878.3162777777777,16666.66667,19.336649,-99.234764
Apartamento,Miguel Hidalgo,"19.457982,-99.19269",846000,MXN,838346.75,44572.76,90,90,495.2528888888889,9400,19.457982,-99.19269
Apartamento,Coyoacán,"19.342244,-99.146851",2503000,MXN,2480945.34,131905.54,69,69,1911.6744927536233,36275.36232,19.342244,-99.146851
Apartamento,Álvaro Obregón,"19.3562790395,-99.1992493719",7700000,MXN,7632153.19,405782.13,190,190,2135.6954210526314,40526.31579,19.35627904,-99.19924937
Casa,Miguel Hidalgo,"19.436577,-99.230491",3898305,MXN,3863039.82,205387.98,200,200,1026.9399,19491.525,19.436577,-99.230491
Casa,Álvaro Obregón,"19.353921,-99.190427",45000000,MXN,44592917.85,2370891.77,1312,1312,1807.0821417682928,34298.78049,19.353921,-99.190427
Apartamento,Álvaro Obregón,"19.377369,-99.198052",1100000,MXN,1090049.06,57955.13,65,65,891.6173846153846,16923.07692,19.377369,-99.198052
Apartamento,Benito Juárez,"19.367424,-99.185753",8900000,MXN,8821579.59,469020.9,266,266,1763.2364661654137,33458.64662,19.367424,-99.185753
Apartamento,Cuauhtémoc,"19.459793,-99.140935",1100000,MXN,1090049.06,57955.13,66,66,878.1080303030303,16666.66667,19.459793,-99.140935
Casa,Tlalpan,"19.268424,-99.159106",2300000,MXN,2279193.52,121178.91,283,283,428.1940282685512,8127.208481,19.268424,-99.159106
Apartamento,Benito Juárez,"19.370272,-99.149127",725000,MXN,718441.44,38197.7,850,850,44.93847058823529,852.9411765,19.370272,-99.149127
Casa,Benito Juárez,"19.395586,-99.184584",6800000,MXN,6738485.18,358268.08,442,442,810.5612669683259,15384.61538,19.395586,-99.184584
Apartamento,Cuauhtémoc,"19.407816,-99.129707",1060000,MXN,1050410.9,55847.67,53,53,1053.7296226415094,20000,19.407816,-99.129707
Apartamento,Venustiano Carranza,"19.452665,-99.121497",643333,MXN,637513.16,33894.95,60,60,564.9158333333332,10722.21667,19.452665,-99.121497
Apartamento,Iztapalapa,"19.369555,-99.006656",451200,MXN,447118.29,23772.14,56,56,424.5025,8057.142857,19.369555,-99.006656
Apartamento,Azcapotzalco,"19.484102,-99.184360",900000,MXN,892069.85,47429.08,65,65,729.6781538,13846.15385,19.484102,-99.18436
Apartamento,Miguel Hidalgo,"19.407269,-99.190754",1804235,USD,33934953.99,1804235,280,261,6443.696429,6912.777778,19.407269,-99.190754
Casa,Gustavo A Madero,"19.490943,-99.075738",2230000,MXN,2209826.65,117490.85,335,335,350.71895522388064,6656.716418,19.490943,-99.075738
Apartamento,Cuauhtémoc,"19.417636,-99.153292",857810,MXN,850049.96,45194.99,70,70,645.6427142857143,12254.42857,19.417636,-99.153292
Apartamento,Venustiano Carranza,"19.443285,-99.092053",594000,MXN,588766.04,31303.19,75,75,417.37586666666664,7920,19.443285,-99.092053
Apartamento,Tlalpan,"19.273622,-99.142541",2702200,MXN,2677755.04,142369.41,103,103,1382.2272815533981,26234.95146,19.273622,-99.142541
Apartamento,Tláhuac,"19.302588,-99.048903",673000,MXN,666911.79,35458,69,69,513.8840579710145,9753.623188,19.302588,-99.048903
Apartamento,Cuauhtémoc,"19.406458,-99.135814",1551216,MXN,1537183.15,81728.11,55,55,1485.9656363636363,28203.92727,19.406458,-99.135814
Apartamento,Álvaro Obregón,"19.337953,-99.240322",3550000,MXN,3517885.6,187037.01,100,100,1870.3701,35500,19.337953,-99.240322
Apartamento,Benito Juárez,"19.3885287,-99.1470904",3201941,MXN,3259987.58,173325.23,107,107,1619.861963,30467.173644859813,19.3885287,-99.1470904
Apartamento,Benito Juárez,"19.403316,-99.145023",1200380,MXN,1189521.01,63243.8,101,101,626.1762376237624,11884.9505,19.403316,-99.145023
Apartamento,Álvaro Obregón,"19.360367,-99.192614",1470000,MXN,1456701.96,77449.13,75,75,1032.6550666666667,19600,19.360367,-99.192614
Apartamento,Gustavo A Madero,"19.463026,-99.125833",2500000,MXN,2477384.14,131716.2,205,205,642.5180487804879,12195.12195,19.463026,-99.125833
Casa,Tlalpan,"19.284672,-99.220367",1620000,MXN,1605344.97,85352.1,250,250,341.40840000000003,6480,19.284672,-99.220367
Apartamento,Venustiano Carranza,"19.414261,-99.104118",2710000,MXN,2685484.58,142780.37,85,85,1679.7690588235293,31882.35294,19.414261,-99.104118
Apartamento,Iztapalapa,"19.3742208,-99.0090872",466098,MXN,461881.46,24557.06,55,55,446.492,8474.509091,19.3742208,-99.0090872
Apartamento,Cuauhtémoc,"19.456208,-99.126229",905000,MXN,896812.97,47681.26,62,62,769.0525806451614,14596.77419,19.456208,-99.126229
Apartamento,Benito Juárez,"19.393827,-99.146232",700000,MXN,693667.44,36880.53,45,45,819.5673333333333,15555.55556,19.393827,-99.146232
Casa,Gustavo A Madero,"19.473623,-99.124863",2150000,MXN,2131055.71,113302.8,107,186,1058.904673,11559.13978,19.473623,-99.124863
Apartamento,Tlalpan,"19.298168,-99.113106",1790000,MXN,1773807.06,94308.8,57,57,1654.540350877193,31403.50877,19.298168,-99.113106
Apartamento,Magdalena Contreras,"19.315498,-99.220634",4445337,MXN,4525924.52,240631.87,105,105,2291.732095,43104.043047619045,19.315498,-99.220634
Casa,Álvaro Obregón,"19.338743,-99.219388",1631733,MXN,1617355.32,85990.66,90,90,955.4517777777778,18130.36667,19.338743,-99.219388
Casa,Tláhuac,"23.634501,-102.552788",1600000,MXN,1585525.89,84298.37,197,197,427.9105076142132,8121.827411,23.634501,-102.552788
Apartamento,Coyoacán,"19.309208,-99.171906",1600000,MXN,1585525.89,84298.37,60,60,1404.9728333333333,26666.66667,19.309208,-99.171906
Casa,Gustavo A Madero,"19.476671,-99.124336",3046667,MXN,3019106,160518.17,100,100,1605.1817,30466.67,19.476671,-99.124336
Apartamento,Benito Juárez,"19.3992361,-99.1463882",4150000,MXN,4113433.05,218700.75,73,73,2995.900684931507,56849.31507,19.3992361,-99.1463882
Casa,Álvaro Obregón,"19.347066,-99.203064",2048000,MXN,2029473.07,107901.91,100,100,1079.0191,20480,19.347066,-99.203064
Casa,Tlalpan,"19.282249,-99.194499",3775000,MXN,3740850.21,198891.47,180,180,1104.952611111111,20972.22222,19.282249,-99.194499
Apartamento,Álvaro Obregón,"19.38828,-99.195529",852606,MXN,845093.36,44931.46,90,90,499.23844444444444,9473.4,19.38828,-99.195529
Apartamento,Benito Juárez,"19.381729,-99.164986",4819442,MXN,4776976.43,253979.66,250,250,1015.91864,19277.768,19.381729,-99.164986
Apartamento,Miguel Hidalgo,"19.432657,-99.177444",3620000,MXN,3587252.47,190725.07,82,82,2325.915487804878,44146.34146,19.432657,-99.177444
Casa,Coyoacán,"19.33985,-99.145409",2840000,MXN,2814308.51,149629.61,120,120,1246.9134166666665,23666.66667,19.33985,-99.145409
Casa,Benito Juárez,"19.3670983,-99.1624422",820000,MXN,812774.71,43213.16,41,41,1053.979512,20000,19.3670983,-99.1624422
Apartamento,Benito Juárez,"19.377875,-99.176416",7828900,MXN,7758077.6,412477.21,133,133,3101.3324060150376,58863.90977,19.377875,-99.176416
Apartamento,Iztacalco,"19.410307,-99.065399",950000,MXN,941629.12,50064.02,54,54,927.1114814814814,17592.59259,19.410307,-99.065399
Apartamento,Álvaro Obregón,"19.386852,-99.194748",1980000,MXN,1962088.23,104319.23,65,65,1604.9112307692308,30461.53846,19.386852,-99.194748
Apartamento,Miguel Hidalgo,"19.434634,-99.189658",16000000,MXN,15855259.67,842983.74,185,185,4556.668864864865,86486.48649,19.434634,-99.189658
Apartamento,Cuauhtémoc,"19.455259,-99.150242",1030000,MXN,1020682.18,54267.07,60,60,904.4511666666666,17166.66667,19.455259,-99.150242
Casa,Tláhuac,"19.3075260888,-99.0562359989",1165000,MXN,1154461.02,61379.75,140,208,438.4267857,5600.961538,19.30752609,-99.056236
Casa,Cuajimalpa,"19.364245,-99.302638",1200000,MXN,1189144.46,63223.78,180,180,351.24322222222224,6666.666667,19.364245,-99.302638
Apartamento,Cuajimalpa,"19.385472,-99.256456",4016666,MXN,3981274,211674.19,290,290,729.9110000000001,13850.57241,19.385472,-99.256456
Apartamento,Cuauhtémoc,"19.461256,-99.133059",804500,MXN,797411.18,42396.32,70,70,605.6617142857143,11492.85714,19.461256,-99.133059
Apartamento,Coyoacán,"19.307417,-99.125191",700030,MXN,693697.16,36882.11,65,65,567.4170769230769,10769.69231,19.307417,-99.125191
